source,spot,time,userid,content,star
美团,乌镇,2018-06-19 13:10:32,小晨158245,小桥流水人家。。,4.0
美团,乌镇,2018-06-10 19:27:27,匿名用户,人特别多、就是我去的那天下雨、没啥意思、还有别再景点边吃饭、饭特坑。。,3.0
美团,乌镇,2018-04-12 22:36:58,fZC826525282,西栅早点去 四点多去溜达到天黑出来正好 我们去晚了,5.0
美团,乌镇,2018-05-17 08:05:10,嫑说话啊,东栅里面我逛的比较快，出了东栅外面有几家店还不错，西栅是晚上7点去的，出来的时候坐了船，觉得乌镇整体来说没什么逛的，里面特色的东西太少，店铺千篇一律，不会再去,3.0
美团,乌镇,2018-06-14 21:45:30,eqB398227985,还可以，挺好的，感受到了小桥流水人家,3.0
美团,乌镇,2018-06-17 11:16:25,王静18503296609,景美！很心旷神怡！值得一去！,5.0
美团,乌镇,2018-05-26 13:40:55,小慕慕慕墨,景区不错，东栅西栅离着不远，步行可以去，建议先去东栅，景区没那么大，而且景区里物价尚可。江南水乡，建议游玩，有机会还会再来。,5.0
美团,乌镇,2018-06-13 16:11:44,匿名用户,环境好，和父母去的，特别有意思，很开心,5.0
美团,乌镇,2018-05-29 22:57:26,维度森林,东栅差一点，西栅不错，尤其是晚上！,5.0
美团,乌镇,2018-04-22 15:23:06,Wsr104197255,不错环境漂亮，江南水乡果然毓秀精致,4.0
美团,乌镇,2018-06-29 10:00:50,匿名用户,挺好的，都游遍，风景也挺好的，东西也很多。,4.0
美团,乌镇,2018-06-17 17:09:41,苏格拉没有底，,还行吧，夜景挺美，,5.0
美团,乌镇,2018-06-12 14:11:56,恋在秋季2,带老婆孩子一起去的，不错！夜景不错！很美！,5.0
美团,乌镇,2018-03-31 11:26:53,彼岸花的等候,中午去了东栅，东栅里面挺小的，西栅里面很大，从白天走到了晚上，风景也很好，里面还有个美术馆但是去的时候已经关门了，西栅的夜景很美，就是吃的东西不多，除了那些旅馆开的小饭馆其他就很少了，不过还是很值得一去的,5.0
美团,乌镇,2018-06-14 15:36:52,Fxk845692018,在哪里地址录奇葩说最近几年地址,2.0
美团,乌镇,2018-06-16 23:36:37,匿名用户,很好很不错,5.0
美团,乌镇,2018-06-10 15:41:31,UWY130214960,还可以吧，如果买连票的话可以先玩东珊，再玩西珊,2.0
美团,乌镇,2018-06-13 11:19:18,teddy_210,不值得200的套票去看。。。。下次不会来了。,2.0
美团,乌镇,2018-06-01 12:46:34,张骏杰0326,没什么好看的   河里的水又乌又臭   关键是坐个船要240块   门票也要120块   给它20块不能再多了   差评,1.0
美团,乌镇,2018-05-19 10:48:37,_qq6c71346390227,东栅其实也不算太大，走路2.3个小时就走完了，风格都是水乡民俗，里面有些地方会有民俗表演，表演时间很短，很一般。总之没有期待的好,2.0
美团,乌镇,2018-05-23 11:41:18,mMW451864694,一般吧，东栅没有西栅大，就是普通的古镇,2.0
美团,乌镇,2018-06-15 07:28:49,阿华田5858588,东栅简直就是忽悠，西栅可以！,5.0
美团,乌镇,2018-06-14 12:57:00,龚2991,"【环境】
【交通】
【项目】
【餐饮】",3.0
美团,乌镇,2018-05-28 20:32:26,ClD692175170,店家人真好，来回车接车送。店里装修风格很漂亮，床很大，又干净舒适。强烈推荐住这家店。,5.0
美团,乌镇,2018-06-04 16:18:57,匿名用户,还不错啦，主要就是玩玩，其实古镇并不太吸引我。主要是跟男朋友去比较开心的。,3.0
美团,乌镇,2018-06-13 07:35:33,IQJ824002981,好评,5.0
美团,乌镇,2018-06-19 18:24:19,LRC716979184,很好玩的，很喜欢东栅景区。。西栅游船看夜景,5.0
美团,乌镇,2018-04-22 15:21:53,Wsr104197255,很好不错，环境漂亮。北方人去那里被惊艳到了,4.0
美团,乌镇,2018-12-25 21:16:43,LDs880843072,一般般就是感受一下风景，没有很有特色的地方,5.0
美团,乌镇,2018-05-02 10:21:34,我小丢丢,乌镇古色古香，还是值得一去的，,5.0
美团,乌镇,2018-02-22 17:18:03,我和宝贝的小美美,环境不错，梦幻水乡，让人流连忘返，就是人比较多，东栅可以呀，一条线逛逛下来有各个小展厅，还有矛盾故居。西栅有金莲馆，小小的鞋，孩子看到说好恐怖。我说他们裹啦脚足不出户，裹住了脚，也裹住了封建社会女子的思想，现在人多么自由，幸福。,3.0
美团,乌镇,2018-04-15 20:25:09,13957533090,美，还有累。大家平时多走走。这回就行了,5.0
美团,乌镇,2018-05-25 17:42:34,yDg607319084,乌镇是杭州必玩的。坐坐摇橹船，师傅可卖力气了。东栅比较原始一点，西栅商业一点。都有玩头。夜景也很美,5.0
美团,乌镇,2018-06-09 13:11:21,qRL111274713,人太多，出行体验一般，和好朋友一起去的,2.0
美团,乌镇,2018-06-07 14:25:27,小焰崽,一般般吧，不如西栅，商业氛围太浓了,3.0
美团,乌镇,2018-04-14 12:02:09,WSq184314761,太大了  都转晕了        里面的吃的卖的有点贵,3.0
美团,乌镇,2018-04-06 19:49:24,沙漠嘚魚,喜欢东栅的人文气 更贴近生活 喜欢西栅的夜景 就像画中一样 很美 来过真的会不想离开,5.0
美团,乌镇,2018-06-12 18:11:12,CwZ724515933,挺好,4.0
美团,乌镇,2018-02-24 10:04:30,朝阳famliy,上午人少，下午人挤人。吃点东西，排队半天，西栅人太多。东栅的萝卜丝好吃，5元一个，西栅的萝卜丝饼不好吃，3元一个。西栅的砂锅比较贵，材料和外面一样，吃个砂锅都吃不起😂😂48元一碗。想粉丝换年糕，被告知不行，一定要要另买。哎。大家还是人少再去吧，这样才能感受到它的宁静，它的美。想吃东西也不用排队。,2.0
美团,乌镇,2018-03-20 18:43:46,UFK275801453,乌镇的感觉很好，江南的风情味很重，古色古香的感觉，我买的是东栅西栅的连票，用了一下午的时间玩的，我事先去的东栅，东栅的人很多，地方也比较小，很快就逛完了，西栅就比较大了，里面安安静静的，适合一个人慢慢逛，饿了简单吃点东西。,5.0
美团,乌镇,2018-04-07 09:33:46,佳佳狗狗儿,还不错 里面很大 夜景也挺漂亮的 就是清明小长假人太多了,3.0
美团,乌镇,2018-06-02 14:21:01,C7——,第一次去，蛮失望的，没什么好玩的，大半天东栅西栅溜完了，没想象中的大。,2.0
美团,乌镇,2018-06-03 05:49:16,匿名用户,【环境】还可以一直喜欢乌镇没去过，里面很有感觉,3.0
美团,乌镇,2018-06-03 12:58:18,陶smn,一直都想去的地方，终于一个人去了✌可以让人很放松的地方,4.0
美团,乌镇,2018-06-04 13:14:41,「努力吧」,买了联票，还是买联票优惠点,4.0
美团,乌镇,2018-06-18 09:06:03,TOH992980128,环境挺好！人文历史比较丰富多彩！,5.0
美团,乌镇,2018-06-05 12:23:06,信信信信信信信卉,第二次来了，我觉得去一个西就可以。推荐推荐,4.0
美团,乌镇,2018-04-17 15:27:51,vKk849177073,东栅不大，一两个小时就转完了；西栅转了有四五个小时，景点很多，夜景也不错，很棒！,5.0
美团,乌镇,2018-06-03 05:54:29,xBf233595535,环境很好，而且出去看看还是挺开心的,3.0
美团,乌镇,2018-02-02 17:52:20,曾是大黄,"其实就是古镇。东栅很小逛了一个多小时就没了，也没啥好玩的。       
下午去了西栅，白天的西栅挺一般的。到了晚上真的好看，特别是酒吧一条街那里的夜景。西栅吃的也多了人也多了，吃了一些小吃，还挺实惠的所以给我印象最深的就是小吃和夜景，之后去了酒吧，坐了会儿，人也不是很多。但是现场乐队不错，老树林酒吧。消费偏高但也还算开心吧。",3.0
美团,乌镇,2018-02-14 18:37:44,LTTT34567,上午去东珊，转了一圈。差不多十一多多去吃的午饭。听说可以免费坐车。但是我们刚吃完饭，就慢慢走过去。也不远，大概十几分钟吧。西栅比较大。逛了好一会。下午去咖啡店坐了一会。坐等看夜景。虽然有风，但是夜景很不错啊。给你们几张图感受一下。爱极了我的手机拍摄效果,4.0
美团,乌镇,2018-06-01 21:14:33,哎丶一起走吧,当天买票当天用不方便，不是24小时制的,3.0
美团,乌镇,2018-06-03 13:31:17,柠檬110911,什么都好，哪都好，下次有机会还想再去一次,5.0
美团,乌镇,2018-06-01 13:10:31,匿名用户,很差劲，什么都没有。但是里面消费还可以接受吧,1.0
美团,乌镇,2018-06-01 17:55:10,匿名用户,东栅文化好，西栅环境美，美食也很多。,3.0
美团,乌镇,2018-05-29 16:32:45,qzS896693194,古景古镇古建筑，东西卖得也不贵，是个值得关注的地方,3.0
美团,乌镇,2018-06-01 16:02:44,匿名用户,西栅比较大 好玩。东栅就是缩小版西栅,3.0
美团,乌镇,2018-05-28 09:16:31,匿名用户,门票太贵，比较小，总得来说还可以，小桥流水人家,2.0
美团,乌镇,2018-06-03 15:56:45,aGI719977105,方便快捷,4.0
美团,乌镇,2018-05-28 17:56:57,我大大大大主播,还可以吧，冬天去的，看不到花儿，还是得春秋去风景更好,3.0
美团,乌镇,2018-05-08 11:01:01,匿名用户,"景区内小吃很多，风景很美
个人还是比较喜欢西栅的，东栅商业化大部分都是类似于民俗的酒店住宅，周边的餐馆可以考虑吃吃看",3.0
美团,乌镇,2018-04-30 10:55:27,匿名用户,环境非常不错，欢迎大家来这旅游！,4.0
美团,乌镇,2018-05-27 19:19:23,YId759961274,【餐饮】很值得去的地方，很漂亮，带家人去的！团购价格合适,5.0
美团,乌镇,2018-06-01 22:07:44,橘子味的美少女哟,西栅比较推荐，东栅可去可不去~,5.0
美团,乌镇,2018-06-02 18:01:48,成功赶紧看看,服务超级好,5.0
美团,乌镇,2018-03-31 06:58:11,hMA328297815,景区人员态度很好 地方很好玩 总体来说西栅比东栅好玩 夜景值得看,5.0
美团,乌镇,2018-04-08 07:38:10,XzN899125221,体验了一次烟雨江南，别有一番风味，景区风景很美，就是节假日人比较多，总得来说不错的一次旅行。,4.0
美团,乌镇,2018-04-07 17:35:04,volans777,人不少 各种找角度 但小桥流水人家的风景是美的,4.0
美团,乌镇,2018-05-30 22:15:04,aDG589757117,去的太晚了，很赶。商铺太多了，就跟逛街一样。,2.0
美团,乌镇,2018-04-04 18:41:51,Jtp602765766,景色很美，人也热情，票价有点小贵哦😊,4.0
美团,乌镇,2018-05-26 18:23:51,allon4505,人多商店多，感觉就是看人逛商铺去了,3.0
美团,乌镇,2018-05-27 20:52:36,ZkD740188382,比较商业化了，相对小一点，不过景色还是很美滴,5.0
美团,乌镇,2018-05-28 22:56:19,Dbl93209970,没啥意思，真的没啥意思，不推荐去，浪费时间,1.0
美团,乌镇,2018-05-25 11:06:14,匿名用户,还不错，环境挺好的，就是附近的吃不敢恭维，贵死又难吃,3.0
美团,乌镇,2018-05-26 01:16:24,要四个字嘛,天下古镇都一样烟雨蒙蒙到瓢泼大雨,4.0
美团,乌镇,2018-03-29 07:50:22,yFS404138524,还不错的哈,4.0
美团,乌镇,2018-05-26 21:23:45,yuanzijun826,【交通】挺方便的，风景特别好，很喜欢,5.0
美团,乌镇,2018-02-19 18:01:55,匿名用户,风景不错，真正的江南水香，就是人太多，人挤人的感觉，个人感觉东栅可以不用去，老街可以逛一下，免费，不用门票，平时过去会好很多，把乌镇特产都吃了一下，,4.0
美团,乌镇,2018-04-05 18:34:50,_qqc4z1364657324,还不错，风景很漂亮，值得一去，夜景也很美。,3.0
美团,乌镇,2018-03-30 14:00:07,匿名用户,天气很好，人也不太多，去看的景点都看了一遍，风土人情，很有意义,4.0
美团,乌镇,2018-05-30 10:08:45,匿名用户,别买了！！！！看西栅就够了！！！,1.0
美团,乌镇,2018-05-28 12:41:26,ItK956347664,全是卖东西的    不值200。。。。。。。。。。。。。,1.0
美团,乌镇,2018-03-03 17:39:50,BOw295475953,真的是挺棒的，去的时候下雪了，屋檐上面还有树上都白了，艄公也特别热情，很满意的一次旅行了。乌镇是个值得去的地方，大概只有三分美吧，不是“三分流水七分尘”的“三分”，而是“天下只有三分月色”的“三分”。,4.0
美团,乌镇,2018-05-05 10:34:14,匿名用户,环境挺好的，就是太小了点，而且景点也不是特别多，商业化太浓了点，门票太贵了，还不如杭州西溪湿地好玩，不过挺适合拍照的，还可以,3.0
美团,乌镇,2018-03-14 15:35:36,Fat740671352,很好玩，来的时候是谈季，人很少，环境不错，风景优美,5.0
美团,乌镇,2018-05-08 15:57:04,ggggu123,挺好的，会再次来，住里边。。。,5.0
美团,乌镇,2018-04-26 21:42:05,fgt15257167,不错，逛了一下午,4.0
美团,乌镇,2018-05-08 18:27:40,匿名用户,周末去的，人多到爆炸，白天去的东栅，没什么看头，人挤人，晚上去的西栅，夜景确实挺漂亮的，其实建议只去西栅就可以了,3.0
美团,乌镇,2018-05-25 18:42:46,UtV642259938,小桥流水人家，挺不错的，就是人太多啦啦啦啦,4.0
美团,乌镇,2018-05-07 08:15:04,廿八_,五一人实在太多下次挑个人少的日子再去过,3.0
美团,乌镇,2018-05-26 11:31:20,RSN880331867,一般般、对不起这个票价、下次不会来,1.0
美团,乌镇,2018-03-08 13:55:58,Yl蘑菇,真的很美，就是门票贵了点，建议大家不要买联票，不要去东栅，那边真的不好，很小很小，直接去西栅，那边比较美，还可以省50块钱,3.0
美团,乌镇,2018-05-13 15:41:18,匿名用户,我只想说，谁去谁后悔！票买错还不给退！不介意大家在美团买，太坑了！现场一样可以买票,1.0
美团,乌镇,2018-05-10 08:30:42,Csq夏天的风,只想说太美，不想离开,5.0
美团,乌镇,2018-01-09 09:17:47,GbY231853996,公共管理好 ，风景美夜景更美 ，因为有茅盾先生木心先生文化气息更是浓厚。木心美术馆蛮好。交通也方便。虽然也是商业好 但是不吵吵闹闹的，各种有趣有情调的小店咖啡厅有序，西栅住宿比东栅好，整个氛围比东栅也好，联票200都可以玩的！全比我昨天去的西塘好几陪。西塘又小又吵闹临街全是买吃的，整个风景和环境都比乌镇差几个档。如果，你去了乌镇再去西塘就等着后悔吧。,5.0
美团,乌镇,2018-05-11 12:03:18,渔渡,晚上下单急，选错了日子，不给改也不给退。然后急急忙忙的赶过去。。就这个不是很满意。景点的话还是不错的的,2.0
美团,乌镇,2018-03-14 13:36:54,Yuany追风筝的人,很不错，这次去的话，本来就是心里状态挺不好想去走走来着。这里真的很不错，如果可以找到一个志同道合的人一起去闲暇的话真的是很完美的。去的时候，刚好下雪，很美、很冷，希望以后有时间可以再去转转，喜欢那里。,5.0
